timestamp,open,high,low,close,volume,rsi_14,sma_20,sma_50,ema_12,macd,macd_signal,macd_hist,bb_upper,bb_mid,bb_lower
2025-09-05 09:32:06,2072.11,2093.64,2067.5,2084.09,241507.54,48.53,2093.89,2075.34,2091.34,-7.8155,1.4161,-9.2317,2211.53,2093.89,1976.25
2025-09-06 09:32:06,2138.04,2148.43,2130.17,2133.84,134414.5,52.9,2097.6,2071.84,2097.88,-3.8463,0.3636,-4.21,2215.36,2097.6,1979.85
2025-09-07 09:32:06,2100.3,2102.49,2067.97,2080.51,32501.52,48.18,2100.58,2066.38,2095.21,-4.947,-0.6985,-4.2485,2213.35,2100.58,1987.8
2025-09-08 09:32:06,2056.96,2063.21,2011.97,2014.2,246161.64,43.04,2101.28,2062.34,2082.74,-11.0426,-2.7673,-8.2753,2211.7,2101.28,1990.85
2025-09-09 09:32:06,2073.46,2088.2,2056.03,2060.67,63786.34,47.28,2101.6,2059.94,2079.35,-11.9855,-4.611,-7.3746,2211.51,2101.6,1991.69
2025-09-10 09:32:06,1976.71,1989.38,1956.34,1986.81,39069.58,41.93,2098.86,2056.64,2065.11,-18.4797,-7.3847,-11.095,2217.03,2098.86,1980.69
2025-09-11 09:32:06,1986.32,1994.45,1942.48,1975.44,153481.61,41.16,2093.22,2053.34,2051.32,-24.2641,-10.7606,-13.5035,2223.07,2093.22,1963.37
2025-09-12 09:32:06,2008.42,2041.13,1991.54,1995.51,62656.12,43.15,2089.58,2049.95,2042.73,-26.9185,-13.9922,-12.9263,2225.94,2089.58,1953.22
2025-09-13 09:32:06,1998.09,2018.09,1983.42,1988.04,260619.8,42.57,2084.27,2047.68,2034.32,-29.2873,-17.0512,-12.2361,2227.59,2084.27,1940.96
2025-09-14 09:32:06,2024.46,2055.55,2013.47,2041.68,199453.57,47.96,2076.13,2047.34,2035.45,-26.5305,-18.947,-7.5834,2209.33,2076.13,1942.93
2025-09-15 09:32:06,2101.51,2103.76,2042.73,2048.72,404356.51,48.64,2068.3,2049.06,2037.49,-23.5066,-19.859,-3.6477,2187.92,2068.3,1948.68
2025-09-16 09:32:06,2024.92,2046.24,1939.23,1961.0,82048.54,41.38,2059.19,2050.77,2025.72,-27.8672,-21.4606,-6.4066,2182.29,2059.19,1936.08
2025-09-17 09:32:06,1881.6,1907.43,1870.31,1899.67,233212.0,37.2,2046.75,2051.62,2006.33,-35.8585,-24.3402,-11.5183,2181.05,2046.75,1912.45
2025-09-18 09:32:06,2007.63,2033.81,1995.4,2012.09,174313.54,47.64,2038.96,2056.15,2007.22,-32.7429,-26.0207,-6.7221,2161.85,2038.96,1916.08
2025-09-19 09:32:06,2060.08,2079.05,2012.07,2025.28,100832.29,48.72,2032.61,2059.71,2010.0,-28.8765,-26.5919,-2.2846,2144.02,2032.61,1921.21
2025-09-20 09:32:06,2015.16,2062.4,2011.24,2044.77,104040.28,50.34,2029.0,2062.7,2015.35,-23.9634,-26.0662,2.1027,2133.69,2029.0,1924.3
2025-09-21 09:32:06,2137.42,2156.64,2117.99,2119.55,189981.95,56.09,2029.51,2067.62,2031.38,-13.8758,-23.6281,9.7523,2135.84,2029.51,1923.17
2025-09-22 09:32:06,2165.61,2170.35,2114.31,2127.9,80983.95,56.7,2033.37,2072.3,2046.23,-5.1481,-19.9321,14.784,2147.81,2033.37,1918.94
2025-09-23 09:32:06,2016.05,2035.05,1996.17,2033.05,586887.93,48.54,2033.13,2073.8,2044.2,-5.8179,-17.1092,11.2914,2147.55,2033.13,1918.72
2025-09-24 09:32:06,2033.26,2038.32,2016.07,2019.91,216042.4,47.52,2032.64,2073.1,2040.46,-7.3245,-15.1523,7.8278,2147.19,2032.64,1918.08
2025-09-25 09:32:06,2086.19,2108.73,2062.08,2069.05,71360.36,51.61,2031.88,2076.62,2044.86,-4.5015,-13.0221,8.5207,2145.27,2031.88,1918.5
2025-09-26 09:32:06,2032.71,2046.45,2008.45,2041.36,66364.32,49.28,2027.26,2078.04,2044.32,-4.4473,-11.3072,6.8599,2130.75,2027.26,1923.77
2025-09-27 09:32:06,2054.78,2098.71,2050.39,2090.1,315363.06,53.28,2027.74,2079.56,2051.36,-0.4661,-9.1389,8.6729,2132.29,2027.74,1923.19
2025-09-28 09:32:06,2070.2,2083.97,2060.42,2063.45,112279.5,50.92,2030.2,2081.8,2053.22,0.5325,-7.2047,7.7372,2135.68,2030.2,1924.73
2025-09-29 09:32:06,2036.28,2059.18,2035.63,2048.69,243258.86,49.6,2029.6,2082.2,2052.53,0.1314,-5.7374,5.8688,2134.52,2029.6,1924.69
2025-09-30 09:32:06,2026.66,2042.95,2018.36,2018.83,45369.48,46.96,2031.2,2079.14,2047.34,-2.5664,-5.1032,2.5368,2134.42,2031.2,1927.99
2025-10-01 09:32:06,2018.53,2021.02,1966.04,1989.58,335054.04,44.47,2031.91,2073.05,2038.46,-6.9841,-5.4794,-1.5047,2133.77,2031.91,1930.05
2025-10-02 09:32:06,1901.86,1924.2,1883.74,1923.78,60666.56,39.39,2028.32,2065.95,2020.81,-15.6147,-7.5065,-8.1082,2139.67,2028.32,1916.98
2025-10-03 09:32:06,1968.14,2030.26,1956.9,1997.11,41515.87,46.69,2028.78,2062.0,2017.17,-16.3489,-9.275,-7.074,2139.54,2028.78,1918.02
2025-10-04 09:32:06,1897.64,1905.2,1883.3,1904.43,227651.3,40.12,2021.92,2055.01,1999.82,-24.1312,-12.2462,-11.885,2144.95,2021.92,1898.88
2025-10-05 09:32:06,1968.11,1988.93,1927.67,1952.49,284133.73,44.48,2017.1,2050.91,1992.54,-26.1195,-15.0209,-11.0986,2143.06,2017.1,1891.14
2025-10-06 09:32:06,1902.17,1920.84,1889.29,1901.31,144319.07,41.05,2014.12,2047.74,1978.51,-31.4624,-18.3092,-13.1532,2147.85,2014.12,1880.39
2025-10-07 09:32:06,1941.51,1949.73,1901.2,1919.28,152785.24,42.72,2015.1,2045.71,1969.39,-33.8564,-21.4186,-12.4377,2145.71,2015.1,1884.5
2025-10-08 09:32:06,1897.14,1935.4,1888.69,1915.18,208262.13,42.43,2010.26,2044.01,1961.05,-35.6732,-24.2695,-11.4037,2147.95,2010.26,1872.56
2025-10-09 09:32:06,2008.67,2023.96,1987.94,1998.08,335563.02,49.96,2008.9,2042.88,1966.75,-30.077,-25.431,-4.646,2146.5,2008.9,1871.29
2025-10-10 09:32:06,1951.82,1965.91,1940.44,1948.93,89485.97,46.11,2004.1,2041.03,1964.01,-29.2706,-26.1989,-3.0717,2143.05,2004.1,1865.16
2025-10-11 09:32:06,2011.82,2025.97,1952.66,1966.96,234024.68,47.7,1996.47,2038.6,1964.46,-26.8669,-26.3325,-0.5344,2125.64,1996.47,1867.31
2025-10-12 09:32:06,1858.82,1870.55,1847.62,1861.61,177881.03,40.22,1983.16,2034.47,1948.64,-33.0815,-27.6823,-5.3992,2110.27,1983.16,1856.05
2025-10-13 09:32:06,1901.25,1916.98,1892.89,1903.41,245491.15,43.97,1976.68,2030.65,1941.68,-34.239,-28.9937,-5.2454,2106.15,1976.68,1847.2
2025-10-14 09:32:06,2020.16,2049.84,2003.51,2037.34,275676.26,53.96,1977.55,2027.31,1956.4,-24.0719,-28.0093,3.9375,2108.4,1977.55,1846.7
2025-10-15 09:32:06,2003.84,2045.43,1999.64,2045.04,286637.96,54.46,1976.35,2024.1,1970.03,-15.2175,-25.451,10.2334,2104.23,1976.35,1848.47
2025-10-16 09:32:06,1985.65,2004.38,1969.81,2004.35,243355.1,51.28,1974.5,2021.33,1975.31,-11.3529,-22.6314,11.2784,2099.6,1974.5,1849.39
2025-10-17 09:32:06,1989.73,2016.46,1963.36,2007.29,188959.36,51.5,1970.36,2018.5,1980.23,-7.9612,-19.6973,11.7361,2084.92,1970.36,1855.79
2025-10-18 09:32:06,2052.7,2056.95,1995.01,2007.78,40244.9,51.54,1967.57,2015.3,1984.47,-5.174,-16.7927,11.6187,2075.47,1967.57,1859.68
2025-10-19 09:32:06,2044.09,2048.45,1999.3,2020.87,242258.12,52.64,1966.18,2012.68,1990.07,-1.8871,-13.8116,11.9244,2070.51,1966.18,1861.85
2025-10-20 09:32:06,1945.08,1955.76,1900.25,1902.25,238895.3,43.05,1960.35,2008.38,1976.56,-8.753,-12.7998,4.0468,2065.29,1960.35,1855.41
2025-10-21 09:32:06,1934.2,1949.47,1908.56,1912.84,251752.11,44.03,1956.52,2004.45,1966.76,-13.1877,-12.8774,-0.3103,2062.51,1956.52,1850.53
2025-10-22 09:32:06,1800.17,1873.78,1787.09,1859.18,205977.42,40.25,1953.29,2000.62,1950.21,-20.7925,-14.4604,-6.3321,2066.74,1953.29,1839.83
2025-10-23 09:32:06,1786.78,1808.87,1752.36,1798.24,239256.46,36.42,1943.34,1995.83,1926.83,-31.375,-17.8434,-13.5317,2073.35,1943.34,1813.34
2025-10-24 09:32:06,1760.9,1786.82,1751.16,1768.15,131876.14,34.67,1936.53,1990.59,1902.42,-41.709,-22.6165,-19.0925,2086.7,1936.53,1786.36
2025-10-25 09:32:06,1707.32,1764.82,1698.6,1753.0,443572.59,33.79,1926.55,1983.97,1879.43,-50.5386,-28.2009,-22.3377,2096.37,1926.55,1756.73
2025-10-26 09:32:06,1810.67,1838.08,1803.61,1823.89,99143.31,41.31,1922.68,1977.77,1870.88,-51.2254,-32.8058,-18.4196,2098.07,1922.68,1747.3
2025-10-27 09:32:06,1859.76,1882.62,1857.96,1858.74,147640.41,44.64,1919.66,1973.34,1869.02,-48.3997,-35.9246,-12.4751,2097.25,1919.66,1742.07
2025-10-28 09:32:06,1810.37,1864.19,1805.37,1831.68,591584.92,42.62,1915.48,1969.69,1863.27,-47.7929,-38.2982,-9.4946,2097.17,1915.48,1733.79
2025-10-29 09:32:06,1793.63,1815.62,1788.13,1815.35,581139.34,41.4,1906.34,1964.78,1855.9,-48.0755,-40.2537,-7.8218,2088.88,1906.34,1723.81
2025-10-30 09:32:06,1850.56,1879.25,1845.05,1874.72,95807.24,47.3,1902.63,1962.54,1858.79,-43.013,-40.8055,-2.2074,2084.57,1902.63,1720.7
2025-10-31 09:32:06,1878.55,1883.01,1831.76,1835.25,154359.76,44.12,1896.05,1959.74,1855.17,-41.705,-40.9854,-0.7196,2077.73,1896.05,1714.37
2025-11-01 09:32:06,1775.08,1808.39,1769.99,1791.38,424863.02,40.83,1892.54,1955.65,1845.36,-43.7046,-41.5293,-2.1753,2079.39,1892.54,1705.69
2025-11-02 09:32:06,1762.98,1801.32,1757.36,1780.63,405597.36,40.04,1886.4,1951.5,1835.4,-45.6307,-42.3496,-3.2812,2079.38,1886.4,1693.41
2025-11-03 09:32:06,1746.34,1754.49,1721.07,1730.36,492974.82,36.5,1871.05,1945.28,1819.24,-50.6299,-44.0056,-6.6243,2062.4,1871.05,1679.7
2025-11-04 09:32:06,1738.16,1783.13,1717.24,1779.03,337448.45,41.86,1857.75,1939.88,1813.05,-50.0872,-45.222,-4.8653,2035.36,1857.75,1680.14
2025-11-05 09:32:06,1802.04,1829.83,1792.69,1822.93,52959.3,46.27,1848.68,1937.12,1814.57,-45.5892,-45.2954,-0.2938,2013.48,1848.68,1683.87
2025-11-06 09:32:06,1794.75,1842.47,1777.06,1819.73,52318.99,46.0,1839.3,1935.52,1815.37,-41.8009,-44.5965,2.7956,1987.44,1839.3,1691.16
2025-11-07 09:32:06,1784.34,1832.21,1772.55,1817.12,118711.76,45.76,1829.77,1931.62,1815.64,-38.5646,-43.3901,4.8255,1956.27,1829.77,1703.27
2025-11-08 09:32:06,1779.67,1795.74,1756.18,1789.39,29213.99,43.21,1818.19,1926.91,1811.6,-37.8017,-42.2724,4.4707,1910.33,1818.19,1726.06
2025-11-09 09:32:06,1884.67,1902.49,1864.32,1883.92,394174.63,52.87,1817.28,1923.69,1822.72,-29.2324,-39.6644,10.4321,1906.36,1817.28,1728.19
2025-11-10 09:32:06,1870.43,1883.43,1869.54,1876.67,228155.55,52.14,1815.47,1918.83,1831.02,-22.7637,-36.2843,13.5206,1897.94,1815.47,1732.99
2025-11-11 09:32:06,1906.35,1927.36,1896.95,1913.98,520291.72,55.55,1818.21,1914.55,1843.79,-14.4599,-31.9194,17.4595,1909.48,1818.21,1726.93
2025-11-12 09:32:06,2003.1,2032.01,2001.73,2023.53,95527.22,63.73,1829.47,1914.36,1871.44,0.9497,-25.3456,26.2953,1956.65,1829.47,1702.29
2025-11-13 09:32:06,1950.24,1977.88,1945.68,1974.76,118141.44,58.56,1839.8,1913.46,1887.33,9.1214,-18.4522,27.5736,1978.43,1839.8,1701.18
2025-11-14 09:32:06,1951.31,1982.31,1937.62,1955.76,117599.23,56.64,1849.94,1911.19,1897.86,13.9042,-11.9809,25.8851,1991.32,1849.94,1708.56
2025-11-15 09:32:06,2011.96,2014.19,1976.04,1993.28,189000.77,59.47,1858.41,1910.23,1912.54,20.486,-5.4875,25.9735,2012.28,1858.41,1704.54
2025-11-16 09:32:06,1942.89,1957.63,1901.24,1914.95,89966.96,51.85,1861.22,1906.73,1912.91,19.1606,-0.5579,19.7185,2017.05,1861.22,1705.39
2025-11-17 09:32:06,1873.98,1876.79,1871.59,1872.01,177370.94,48.2,1863.24,1902.9,1906.62,14.4785,2.4494,12.0291,2018.53,1863.24,1707.95
2025-11-18 09:32:06,1888.89,1903.66,1883.88,1901.53,136011.06,50.77,1867.55,1899.96,1905.84,13.0,4.5595,8.4405,2022.06,1867.55,1713.03
2025-11-19 09:32:06,1876.65,1899.88,1866.17,1881.77,208380.34,49.02,1867.9,1897.22,1902.13,10.1172,5.671,4.4462,2022.51,1867.9,1713.28
2025-11-20 09:32:06,1898.81,1913.5,1855.66,1879.65,209885.15,48.82,1870.12,1895.02,1898.67,7.5742,6.0517,1.5225,2024.07,1870.12,1716.17
2025-11-21 09:32:06,2031.32,2042.02,1997.21,2017.98,200719.22,59.97,1881.45,1896.9,1917.03,16.5304,8.1474,8.383,2043.68,1881.45,1719.22
2025-11-22 09:32:06,2165.47,2196.3,2158.03,2171.66,35325.61,68.25,1901.0,1900.39,1956.2,35.6183,13.6416,21.9767,2100.0,1901.0,1702.0
2025-11-23 09:32:06,2160.46,2174.94,2155.86,2165.31,350963.03,67.63,1922.75,1905.61,1988.37,49.6608,20.8454,28.8153,2136.89,1922.75,1708.6
2025-11-24 09:32:06,2172.13,2194.94,2171.88,2181.86,166361.72,68.44,1942.89,1910.2,2018.14,61.417,28.9597,32.4573,2174.26,1942.89,1711.52
2025-11-25 09:32:06,2202.26,2230.16,2193.87,2196.21,221090.48,69.16,1961.55,1916.1,2045.54,71.0725,37.3823,33.6902,2210.74,1961.55,1712.36
2025-11-26 09:32:06,2330.32,2357.38,2290.01,2290.35,145452.92,73.43,1985.08,1923.52,2083.2,85.3372,46.9733,38.3639,2263.44,1985.08,1706.73
2025-11-27 09:32:06,2249.72,2277.15,2230.79,2261.28,178675.75,70.2,2007.29,1930.44,2110.6,93.2218,56.223,36.9988,2299.05,2007.29,1715.54
2025-11-28 09:32:06,2221.95,2262.64,2217.17,2253.84,310458.59,69.35,2030.52,1935.55,2132.63,97.7433,64.527,33.2162,2323.13,2030.52,1737.9
2025-11-29 09:32:06,2391.34,2406.41,2341.9,2357.24,225528.78,74.02,2054.18,1943.72,2167.19,108.4203,73.3057,35.1146,2371.1,2054.18,1737.26
2025-11-30 09:32:06,2277.37,2323.94,2258.59,2322.91,457891.97,70.2,2076.49,1950.84,2191.15,112.8114,81.2068,31.6045,2402.97,2076.49,1750.02
2025-12-01 09:32:06,2345.09,2353.53,2309.37,2312.26,633165.73,69.01,2096.41,1959.85,2209.78,114.1165,87.7888,26.3277,2429.33,2096.41,1763.49
2025-12-02 09:32:06,2319.48,2362.55,2299.57,2356.46,114009.54,71.19,2113.05,1968.91,2232.35,117.3645,93.7039,23.6606,2462.61,2113.05,1763.5
2025-12-03 09:32:06,2416.51,2417.88,2351.64,2360.09,53905.79,71.37,2132.32,1975.37,2252.0,118.8613,98.7354,20.1259,2491.6,2132.32,1773.04
2025-12-04 09:32:06,2477.0,2484.38,2455.06,2463.22,414296.4,75.93,2157.69,1983.73,2284.49,126.9063,104.3696,22.5368,2534.75,2157.69,1780.63
2025-12-05 09:32:06,2479.44,2484.58,2442.81,2456.77,458713.0,75.12,2180.87,1992.78,2311.0,131.2487,109.7454,21.5033,2571.39,2180.87,1790.34
2025-12-06 09:32:06,2417.59,2444.17,2372.66,2374.55,224969.13,65.57,2203.85,2000.13,2320.78,126.5962,113.1156,13.4807,2583.0,2203.85,1824.69
2025-12-07 09:32:06,2481.5,2498.45,2404.26,2439.13,320914.29,68.91,2232.2,2008.75,2338.98,126.6602,115.8245,10.8357,2592.19,2232.2,1872.22
2025-12-08 09:32:06,2460.22,2462.75,2393.59,2413.75,663396.66,66.19,2257.81,2016.61,2350.49,123.2422,117.308,5.9342,2592.01,2257.81,1923.62
2025-12-09 09:32:06,2255.8,2338.15,2238.8,2307.19,39232.73,56.17,2279.09,2024.71,2343.83,110.6593,115.9783,-5.319,2565.59,2279.09,1992.58
2025-12-10 09:32:06,2290.89,2329.26,2290.14,2294.36,200107.0,55.09,2299.82,2032.34,2336.22,98.5164,112.4859,-13.9695,2520.05,2299.82,2079.59
2025-12-11 09:32:06,2347.19,2369.67,2302.55,2303.65,282652.39,55.75,2314.1,2041.23,2331.21,88.6211,107.7129,-19.0919,2492.43,2314.1,2135.78
2025-12-12 09:32:06,2328.71,2363.21,2326.42,2356.54,202513.9,59.43,2323.35,2052.4,2335.1,84.0776,102.9859,-18.9083,2489.97,2323.35,2156.73
2025-12-13 09:32:06,2223.28,2278.53,2212.96,2273.2,135983.0,52.08,2328.74,2062.5,2325.58,72.9115,96.971,-24.0595,2480.9,2328.74,2176.58
2025-12-14 09:32:06,2304.57,2331.38,2288.4,2317.37,153578.02,55.24,2335.52,2073.78,2324.32,66.8558,90.948,-24.0922,2472.19,2335.52,2198.84
2025-12-15 09:32:06,2321.76,2332.64,2254.83,2281.5,170356.47,52.23,2339.78,2082.94,2317.73,58.4879,84.456,-25.968,2463.51,2339.78,2216.05
2025-12-16 09:32:06,2281.48,2321.52,2276.55,2310.9,47831.28,54.42,2340.81,2091.98,2316.68,53.6107,78.2869,-24.6762,2463.22,2340.81,2218.4
2025-12-17 09:32:06,2322.66,2340.54,2311.47,2317.37,371203.91,54.91,2343.62,2101.69,2316.78,49.6947,72.5685,-22.8737,2461.07,2343.62,2226.16
2025-12-18 09:32:06,2323.43,2352.56,2279.06,2282.55,181340.83,51.69,2345.05,2111.04,2311.52,43.2826,66.7113,-23.4287,2458.73,2345.05,2231.37
2025-12-19 09:32:06,2225.36,2235.13,2194.38,2200.87,125706.58,45.01,2337.23,2117.56,2294.5,31.2499,59.619,-28.3691,2466.87,2337.23,2207.6
2025-12-20 09:32:06,2236.09,2246.9,2224.73,2226.88,552850.16,47.34,2332.43,2125.39,2284.09,23.5413,52.4035,-28.8622,2470.66,2332.43,2194.2
2025-12-21 09:32:06,2193.14,2253.66,2174.25,2236.75,31595.68,48.24,2328.66,2134.3,2276.81,18.0208,45.5269,-27.5061,2472.88,2328.66,2184.43
2025-12-22 09:32:06,2154.64,2171.39,2137.81,2145.38,282177.39,41.23,2318.1,2141.59,2256.59,6.2016,37.6619,-31.4603,2482.17,2318.1,2154.03
2025-12-23 09:32:06,2238.04,2248.27,2207.77,2221.9,66340.13,48.04,2311.19,2151.43,2251.25,2.9749,30.7245,-27.7495,2479.2,2311.19,2143.19
2025-12-24 09:32:06,2266.79,2299.06,2243.27,2286.49,137453.87,52.99,2302.36,2161.57,2256.67,5.5655,25.6927,-20.1272,2455.37,2302.36,2149.34
2025-12-25 09:32:06,2265.96,2309.88,2252.27,2278.95,95696.94,52.36,2293.46,2170.7,2260.1,6.9303,21.9402,-15.0099,2429.25,2293.46,2157.68
2025-12-26 09:32:06,2276.5,2312.32,2276.49,2301.99,667819.0,54.15,2289.84,2180.34,2266.55,9.7585,19.5039,-9.7454,2420.54,2289.84,2159.13
2025-12-27 09:32:06,2151.97,2213.07,2149.72,2193.61,429434.66,45.51,2277.56,2187.87,2255.32,3.2175,16.2466,-13.0291,2395.35,2277.56,2159.77
2025-12-28 09:32:06,2138.38,2165.18,2132.32,2157.66,455621.81,43.05,2264.76,2195.24,2240.3,-4.8118,12.0349,-16.8467,2376.05,2264.76,2153.47
2025-12-29 09:32:06,2099.97,2125.74,2098.81,2109.44,384533.85,39.94,2254.87,2199.75,2220.17,-14.8943,6.6491,-21.5433,2383.16,2254.87,2126.58
2025-12-30 09:32:06,2105.82,2114.3,2083.67,2106.8,163222.96,39.77,2245.49,2204.35,2202.73,-22.8345,0.7524,-23.5869,2387.55,2245.49,2103.43
2025-12-31 09:32:06,2061.0,2123.44,2056.37,2098.33,64325.21,39.2,2235.22,2208.04,2186.67,-29.4709,-5.2923,-24.1786,2388.24,2235.22,2082.21
2026-01-01 09:32:06,2075.79,2099.99,2068.05,2094.55,138656.61,38.93,2222.12,2209.46,2172.49,-34.6361,-11.1611,-23.4751,2376.21,2222.12,2068.04
2026-01-02 09:32:06,2139.88,2164.9,2103.95,2105.37,299732.24,40.2,2213.73,2212.07,2162.17,-37.4251,-16.4139,-21.0112,2373.93,2213.73,2053.53
2026-01-03 09:32:06,2096.58,2101.27,2065.7,2074.7,209593.56,37.8,2201.6,2214.45,2148.71,-41.6302,-21.4571,-20.1731,2365.29,2201.6,2037.91
2026-01-04 09:32:06,2194.48,2194.8,2146.1,2162.08,29710.12,47.43,2195.63,2217.82,2150.77,-37.48,-24.6617,-12.8183,2355.9,2195.63,2035.36
2026-01-05 09:32:06,2201.0,2248.22,2199.97,2242.43,316252.44,54.42,2192.21,2224.37,2164.87,-27.3916,-25.2077,-2.1839,2345.24,2192.21,2039.17
2026-01-06 09:32:06,2215.73,2232.73,2168.85,2182.01,433412.66,49.13,2185.44,2230.57,2167.51,-23.9952,-24.9652,0.97,2327.3,2185.44,2043.58
2026-01-07 09:32:06,2195.44,2205.61,2144.49,2161.23,158831.58,47.42,2179.37,2235.77,2166.54,-22.7185,-24.5158,1.7974,2314.31,2179.37,2044.44
2026-01-08 09:32:06,2203.85,2240.46,2199.6,2231.84,43818.67,53.36,2180.92,2242.77,2176.59,-15.8265,-22.778,6.9514,2317.51,2180.92,2044.33
2026-01-09 09:32:06,2295.08,2301.38,2244.26,2248.42,43990.07,54.65,2182.0,2250.14,2187.64,-8.9239,-20.0072,11.0833,2320.35,2182.0,2043.65
2026-01-10 09:32:06,2121.34,2129.39,2074.89,2104.07,162960.17,43.37,2175.36,2251.87,2174.78,-14.9293,-18.9916,4.0623,2315.29,2175.36,2035.44
2026-01-11 09:32:06,2170.89,2181.74,2123.12,2140.59,308484.52,46.39,2175.12,2251.24,2169.52,-16.5509,-18.5035,1.9525,2315.27,2175.12,2034.98
2026-01-12 09:32:06,2119.13,2189.27,2105.68,2160.7,218148.2,48.03,2172.06,2251.15,2168.16,-16.0286,-18.0085,1.9799,2310.65,2172.06,2033.47
2026-01-13 09:32:06,2222.28,2249.69,2195.31,2216.6,567295.02,52.39,2168.57,2251.85,2175.62,-10.9775,-16.6023,5.6248,2298.71,2168.57,2038.43
2026-01-14 09:32:06,2080.25,2088.7,2072.92,2082.68,493877.01,43.06,2158.75,2249.58,2161.32,-17.578,-16.7974,-0.7806,2283.62,2158.75,2033.89
2026-01-15 09:32:06,2217.22,2226.05,2169.65,2180.9,123999.03,50.08,2152.7,2247.39,2164.33,-14.7138,-16.3807,1.6669,2259.65,2152.7,2045.75
2026-01-16 09:32:06,2190.85,2204.93,2163.94,2183.02,271348.97,50.22,2152.17,2245.82,2167.21,-12.133,-15.5312,3.3982,2258.41,2152.17,2045.93
2026-01-17 09:32:06,2329.89,2355.56,2275.25,2293.42,263304.89,57.1,2158.96,2246.61,2186.62,-1.1659,-12.6581,11.4922,2281.79,2158.96,2036.13
2026-01-18 09:32:06,2364.05,2382.07,2272.05,2281.89,124471.02,56.23,2167.58,2245.11,2201.28,6.5201,-8.8225,15.3425,2299.19,2167.58,2035.97
2026-01-19 09:32:06,2376.85,2413.35,2371.81,2388.48,192604.45,62.01,2181.67,2246.42,2230.08,20.9704,-2.8639,23.8343,2341.5,2181.67,2021.83
2026-01-20 09:32:06,2495.91,2503.57,2460.54,2462.68,166715.08,65.43,2199.88,2249.43,2265.86,37.9721,5.3033,32.6688,2396.42,2199.88,2003.35
2026-01-21 09:32:06,2490.65,2506.31,2466.98,2478.53,334923.12,66.14,2219.08,2251.87,2298.58,52.1241,14.6675,37.4566,2443.72,2219.08,1994.45
2026-01-22 09:32:06,2404.26,2459.39,2390.67,2439.33,492042.72,62.74,2235.78,2253.45,2320.24,59.4908,23.6321,35.8587,2473.4,2235.78,1998.16
2026-01-23 09:32:06,2388.61,2432.36,2382.96,2415.76,101144.23,60.72,2252.83,2252.5,2334.93,62.7042,31.4465,31.2577,2490.71,2252.83,2014.95
2026-01-24 09:32:06,2599.73,2631.59,2476.8,2486.65,244643.63,64.43,2269.06,2253.1,2358.27,70.1624,39.1897,30.9726,2523.66,2269.06,2014.46
2026-01-25 09:32:06,2607.26,2657.19,2588.85,2590.29,49560.0,69.03,2286.45,2257.42,2393.97,83.4736,48.0465,35.4271,2576.46,2286.45,1996.44
2026-01-26 09:32:06,2792.05,2798.42,2720.16,2732.27,101099.42,73.99,2313.97,2263.28,2446.01,104.2774,59.2927,44.9848,2658.42,2313.97,1969.52
2026-01-27 09:32:06,2762.34,2775.5,2750.81,2753.95,422482.2,74.66,2343.6,2270.08,2493.39,121.1178,71.6577,49.4601,2729.85,2343.6,1957.36
2026-01-28 09:32:06,2657.93,2706.41,2617.94,2682.96,240513.3,68.46,2366.16,2277.6,2522.55,127.2686,82.7799,44.4887,2775.65,2366.16,1956.67
2026-01-29 09:32:06,2712.2,2795.87,2710.52,2760.07,464128.96,71.25,2391.74,2286.91,2559.09,136.7885,93.5816,43.2069,2831.43,2391.74,1952.05
2026-01-30 09:32:06,2779.31,2784.41,2708.51,2758.79,257947.82,71.14,2424.48,2296.01,2589.82,142.5861,103.3825,39.2036,2871.06,2424.48,1977.9
2026-01-31 09:32:06,2690.78,2717.1,2666.93,2704.84,304356.77,66.38,2452.69,2302.98,2607.51,141.1998,110.946,30.2538,2895.24,2452.69,2010.14
2026-02-01 09:32:06,2731.47,2800.04,2695.49,2782.27,149705.0,69.53,2483.77,2313.16,2634.4,144.6813,117.693,26.9882,2927.23,2483.77,2040.3
2026-02-02 09:32:06,2762.02,2891.01,2707.33,2844.38,276130.69,71.81,2515.16,2323.7,2666.7,150.7148,124.2974,26.4174,2967.32,2515.16,2062.99
2026-02-03 09:32:06,2820.7,2824.73,2809.87,2817.41,69878.29,69.38,2551.89,2334.42,2689.89,151.5729,129.7525,21.8204,2976.06,2551.89,2127.73
2026-02-04 09:32:06,2628.31,2628.75,2613.8,2624.05,192303.43,55.01,2574.05,2340.68,2679.76,135.0931,130.8206,4.2725,2963.24,2574.05,2184.86
2026-02-05 09:32:06,2663.58,2677.53,2608.43,2643.06,221293.85,55.98,2597.05,2347.2,2674.11,122.1586,129.0882,-6.9296,2943.06,2597.05,2251.04
2026-02-06 09:32:06,2563.65,2603.34,2527.44,2583.49,62449.39,52.2,2611.56,2353.22,2660.17,105.8806,124.4467,-18.5661,2928.54,2611.56,2294.57
2026-02-07 09:32:06,2573.67,2575.26,2552.91,2574.12,125000.89,51.6,2626.17,2360.68,2646.93,91.173,117.7919,-26.6189,2905.76,2626.17,2346.58
2026-02-08 09:32:06,2488.09,2513.32,2478.04,2504.3,315718.92,47.31,2631.96,2366.23,2624.99,73.0413,108.8418,-35.8005,2895.98,2631.96,2367.94
